company,sentence,predicted_esg,semantic_score
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,social engagement our contribution to the sustainable development sdg 5 – gender equality the group-wide goals for inclusive growth and climate pro- goals we work to achieve gender equality in our busi- tection are accounted for in the long-term variable compen- we align our own strategic sustainability targets with the ness and through our supply chain.,E,0.33432888951247286
bayer-sustainability-report-2023.pdf,"by providing sation (lti) of our board of management and our lti-entitled global sustainable development goals (sdgs) of the united modern contraception, we support women around the managerial employees.",S,0.30368596285015315
bayer-sustainability-report-2023.pdf,sdg 6 – clean water and sanitation ently on this using key data.,E,0.32279813257362516
bayer-sustainability-report-2023.pdf,"in doing so, we want to be our products and services help reduce future trustworthy and binding in our actions in relation to our at bayer, we are convinced that we can have a particular water consumption in agriculture.",E,0.282246261552852
bayer-sustainability-report-2023.pdf,"impact here, owing to our portfolio, our global reach and our tect water resources, use them as sparingly as possible innovative power.",E,0.34926562567984587
bayer-sustainability-report-2023.pdf,"in this context, we consciously support and further reduce water pollution.",E,0.37593295393144166
bayer-sustainability-report-2023.pdf,"focus areas: added value those sustainable development goals where there is a for people and the environment pressing need to act and where we can make the greatest sdg 13 – climate action in 2019, bayer initiated an ambitious program that combines impact through our businesses and their sustainability-fo- we pursue a climate protection and decarboniza- inclusive growth with the reduction of our ecological foot- cused transformation.",E,0.37633898079544664
bayer-sustainability-report-2023.pdf,bayer is thus living up to sdg 1 – no poverty low-emission farming that helps to capture co through new its responsibility toward the environment and society and 2 as farming is often the only source of income in methods.,E,0.29364660873214277
bayer-sustainability-report-2023.pdf,has integrated this into its corporate governance (esg).,G,0.36206537448916143
bayer-sustainability-report-2023.pdf,"low- and middle-income countries (lmics), we help to fight poverty there through our engagement with sdg 15 – life on land inclusive growth smallholder farmers and by supporting women.",S,0.2706423101102933
bayer-sustainability-report-2023.pdf,"by reducing the environmental impact of crop pro- for bayer, inclusive growth means not achieving objectives tection products (crop protection environmental at the expense of others.",E,0.28888371557911247
bayer-sustainability-report-2023.pdf,"we want the products and ser- sdg 2 – zero hunger impact reduction, cp eir), we support sustainable farming vices we offer to enable growth and well-being worldwide – our products and services help the global agricul- that helps to protect the environment within our value chain and in line with our mission of “health for all, hunger for none.” tural industry to increase production, and thus re- to conserve biodiversity.",E,0.3975482579070477
bayer-sustainability-report-2023.pdf,line with the sustainability targets.,E,0.4722393150375568
bayer-sustainability-report-2023.pdf,"the concept of inclusive growth with a reduction in our eco- this applies worldwide – but particularly in lmics, where we logical footprint based on responsible business endeavor to make existing products and services accessible practices along our entire value chain.",S,0.2633883652437375
bayer-sustainability-report-2023.pdf,bayer sustainability report 2023 6 [page 7] sustainability strategy 1.,E,0.3412536582665665
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,"social engagement sustainability: strategic elements, impacts and 2030 targets sdgs on which we have the greatest impact through our businesses reduce own ghg3by an absolute 42% compared to the base year 2019 by the end of 2029 (scope 1 & 24) ourmission: health forall, hunger fornone reduce ghg3from relevant scope 3 categories5in our supply chain by an absolute 12.3% (compared to the 2019 base year) by 2029 we will support a total of 100 million bayer aims to achieve climate neutrality at all its own sites smallholder farmers in (scope 1 & 24) by 2030.",E,0.3875685263315562
bayer-sustainability-report-2023.pdf,"by 2030, the remaining greenhouse gas lmics1by 2030 by emissions of our own operations will be fully offset by purchasing we want to support improving their access certificates from verified climate protection projects, especially in the 100 million people in to agricultural products areas of forest conservation and agriculture.",E,0.34598064388009353
bayer-sustainability-report-2023.pdf,"economically or medically and services, including reach net-zero ghg3incl.",E,0.25192065523231794
bayer-sustainability-report-2023.pdf,"our entire value chain6by 2050 or earlier underserved communities with in collaboration with (scope 1, 2 & 3) self-care interventions from our partners.2 we aim to enable our farming customers to reduce their on-field bayer in 2030.2 greenhousegas emissions per mass unit of crop produced by 30% it is our ambition to improve by 2030 compared to the overall base year emission intensity7.",E,0.36098882519862724
bayer-sustainability-report-2023.pdf,"area-weighted environ- mental impact per hectare of environ- bayer’s global crop protection access mental portfolio by 30% by 2030 against a we aim to fulfill to health impact 2014–2018 average baseline reduction the need of 100 million we are committed to improving water use women in lmics1for esg11 per kilogram of crop by 25% by 2030 by modern contraception transforming rice-cropping systems for by 2030.2 our smallholder customers in the relevant we aspire to achieve women’s environ- regions where bayer operates, starting gender balance at all empower- mental in india.9 management levels ment acting responsibly protection transition all consumer health by 2030.",E,0.25184555337549963
bayer-sustainability-report-2023.pdf,along the entire value chain products to 100% recycle- ready packaging10 1 lmics: low-and middle-income countries 2 these targets are accounted for in the long-term variable compensation (lti) of our board of management and our lti-entitled managerial employees.,E,0.26924689201889507
bayer-sustainability-report-2023.pdf,"3 ghg: greenhouse gas emissions 4 comprises direct emissions (scope 1) and indirect emissions (scope 2, market-based) from bayer sites whose annual energy consumption exceeds 1.5 terajoules 5 in accordance with the criteria set out by the science based targets initiative (sbti), the following scope 3 categories of the greenhouse gas protocol corporate value chain (scope 3) accounting & reporting standard are relevant for bayer: (3.1) purchased goods and services, (3.2) capital goods, (3.3) fuel-and energy-related activities, (3.4) (upstream) transportation and distribution and (3.6) business travel.",E,0.3219912644981076
bayer-sustainability-report-2023.pdf,7 our reduction target refers to an overall base year greenhouse gas intensity that includes the weighted emission intensities of 18 crop-country combinations.,E,0.3103475752556805
bayer-sustainability-report-2023.pdf,"9 base year calculated with data from 2021, validation process still ongoing 10wheresafetypermits and regulations allow 11esg: environmental, social, governance bayer sustainability report 2023 7 [page 8] sustainability strategy 1.",E,0.29274195403388764
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,"as a leading pharmaceutical company, we believe we sdg 6 “clean water and sanitation.” our company values and shape the way we conduct our have a responsibility to improve access to healthcare for a business – from our commitment to environmental protec- growing world population.",E,0.30285382240527603
bayer-sustainability-report-2023.pdf,we reach people all over the climate change mitigation tion to our endeavors in relation to gender equality and re- world with the products and solutions of our pharmaceuti- in view of advancing climate change and its devastating specting human rights.,S,0.28101313086064944
bayer-sustainability-report-2023.pdf,"as part of this, we also consequences for human nutrition and health, one area of assess the needs of people in lmics, for whom we want to focus for reducing the ecological footprint is an ambitious gender equality make existing products and services accessible and afford- decarbonization strategy.",E,0.3631811734382409
bayer-sustainability-report-2023.pdf,"our targets are in line with the we promote diversity, equity, and inclusion (dei) throughout able.",S,0.4614305170589088
bayer-sustainability-report-2023.pdf,"to this end, we pursue extensive bayer, and this includes gender equality – sdg 5.",S,0.308909851534796
bayer-sustainability-report-2023.pdf,"in this way, we are making a we are reducing our own greenhouse gas emissions (scope larly through our products to promote women’s health and significant contribution to the attainment of sdg 3 “good 1 & 2) and greenhouse gas emissions along our value chain family planning and through our targeted support for female health and well-being.” (scope 3).",E,0.3111434873807358
bayer-sustainability-report-2023.pdf,we want to achieve net mote equality in our own company and aim to achieve gen- food security: nutrition and agriculture zero emissions in our entire value chain by 2050.,E,0.3247660991282063
bayer-sustainability-report-2023.pdf,"hunger has increased worldwide in recent years, as the im- more, we aim to enable our farming customers to reduce pact of climate change and the effects of armed conflicts are their on-field greenhouse gas emissions.",E,0.26247815835920013
bayer-sustainability-report-2023.pdf,respect for human rights contributing to food shortages.,S,0.2838636207044828
bayer-sustainability-report-2023.pdf,"in the area of agriculture and we fully respect human rights and updated our human rights nutrition, our innovative products and services help to better climate change adaptation strategy in 2023 to address risks and effects in that area.",E,0.303346872026365
bayer-sustainability-report-2023.pdf,in this we are also helping to increase the resilience of our custom- the strategy supports the attainment of our company mission way we are contributing to sdg 2 “zero hunger” by targeting ers against the effects of climate change.,E,0.27817784389917816
bayer-sustainability-report-2023.pdf,the 550 million or so smallholder proaches we are developing in this connection are trans- member of the un global compact and respects the farmers worldwide play a central role in improving the food formative solutions that aim to enable agriculture to emit universal declaration of human rights of the united nations.,E,0.2528891115573845
bayer-sustainability-report-2023.pdf,"as farming is often the only fewer greenhouse gases and instead contribute to efforts to source of income for many people there, our engagement capture co 2.",E,0.36230312920955965
bayer-sustainability-report-2023.pdf,this makes agriculture an important enabler in with smallholder farmers helps achieve sdg 1 “no poverty.” the fight against climate change.,E,0.3466346765052743
bayer-sustainability-report-2023.pdf,"reducing the ecological footprint water stewardship we want to reduce our ecological footprint along our entire as a leader in health and agriculture, we have an intrinsic value chain.",E,0.5540426698176489
bayer-sustainability-report-2023.pdf,"with our solutions for more sustainable farming, motivation to address the water crisis and are qualified to take we play a key role in protecting the environment and biodiver- a holistic approach that views water as essential to health, sity in accordance with sdg 2 “zero hunger” and sdg 15 “life agriculture and nutrition.",E,0.4358583684377378
bayer-sustainability-report-2023.pdf,we have therefore developed a water on land.” we aim to reduce the environmental impact of our strategy and are committed to positively transforming water crop protection products in farming and support the use of in- productivity in rice farming systems in water-scarce regions.,E,0.3338488933085766
bayer-sustainability-report-2023.pdf,bayer sustainability report 2023 8 [page 9] sustainability strategy 1.,E,0.3414023515148293
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,"according to the united nations, // base year 2019: 38 million women and children, thus also supporting gender equality more than 218 million women in lmics would like to prevent // status 2020: 40 million ( sdg 5).",S,0.2923094627318299
bayer-sustainability-report-2023.pdf,it thus provides the products and on measures for sustainable structure and able development in general.,E,0.39658170898833645
bayer-sustainability-report-2023.pdf,this particularly applies to our foundation for more equality and affluence and plays a cru- capacity building.,S,0.3018712578300654
bayer-sustainability-report-2023.pdf,"gender equality ( sdg 5), which in turn promotes eco- nomic and social development.",S,0.3252117034521015
bayer-sustainability-report-2023.pdf,bayer sustainability report 2023 9 [page 10] sustainability strategy 1.,E,0.34123991939514065
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,social capacity building engagement.,S,0.29504318774301913
bayer-sustainability-report-2023.pdf,"in addition to cooperating in 2021, we approved capital expenditures of more thus achieve bayer’s corresponding sustainability target.",E,0.328982531695401
bayer-sustainability-report-2023.pdf,bayer sustainability report 2023 10 [page 11] sustainability strategy 1.,E,0.338116764684161
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,support 100 million people in eco- port the challenge initiative (tci).,E,0.31817871300350703
bayer-sustainability-report-2023.pdf,"humanitarian crisis situations access to self-care we want to cooperate more intensively with partners with a to maximize our impact, we focus on key regions, namely strong presence and experience in humanitarian crisis situa- more than half the world’s population has no access to lmics in latin america, africa and asia/pacific, as well as tions.",S,0.2806248662049708
bayer-sustainability-report-2023.pdf,at the interface between family planning and humani- basic and essential health services due to insufficient in- underserved regions of the united states.,S,0.3299021914224238
bayer-sustainability-report-2023.pdf,bayer sustainability report 2023 11 [page 12] sustainability strategy 1.,E,0.33794303728778924
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,"we support reach52 in supplements, bayer is uniquely positioned to help en- self-care solutions and health education in contexts where training community health workers to deliver health and self- able all people to have access to essential vitamins self-care is often the only option available.",S,0.2645922002530622
bayer-sustainability-report-2023.pdf,"this curriculum was launched in indonesia, mexico bring health equity to those who ensure food security, with enterprise reach52 to provide nutrition education to and the united states.",S,0.26007385585966947
bayer-sustainability-report-2023.pdf,provide health screening to women.,S,0.2611982975492547
bayer-sustainability-report-2023.pdf,our partnership started in 2021 bayer sustainability report 2023 12 [page 13] sustainability strategy 1.,E,0.28370407195331065
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,"social engagement policy engagement access toself-care 2023 in 2023, bayer continued to engage with the global self- care federation (gscf), supporting efforts to raise the global europe/middle east/ africa agenda of self-care, promoting policies to support everyday health and contributing to multi-stakeholder action, a top pri- numberofpeople supported2023: ority and a key strategic endeavor for gscf.",S,0.25198498343064746
bayer-sustainability-report-2023.pdf,"through global health forums such as the world health assembly, the united nations numberofpeople supported2023: asia/pacific general assembly and the world health summit, gscf en- gaged policymakers in discussions on the value of self-care ~23 million numberofpeople supported2023: for the sustainability of health systems.",S,0.30812932866572
bayer-sustainability-report-2023.pdf,we also joined the blis- as we develop and launch more sustainable solutions.,E,0.28724580974464503
bayer-sustainability-report-2023.pdf,"ter pack collective in 2023 to replace plastic packaging with a new dry-molded fiber blister pack made from renewable additionally, bayer has introduced a refillable bottle in the sustainability at the core of our brands plant fibers.",E,0.25127424282184607
bayer-sustainability-report-2023.pdf,the sustainability is firmly anchored in our brand and product bon footprint in the future and support our goal to transition refill packs use 80% less packaging by weight and can be strategies.,E,0.31130041516290075
bayer-sustainability-report-2023.pdf,we integrate our sustainability commitments into all consumer health products to 100% recycle-ready pack- transported more sustainably due to their smaller size and the earliest stages of product development through our sus- aging (where safety permits and regulations allow).,E,0.3240646909849517
bayer-sustainability-report-2023.pdf,bayer sustainability report 2023 13 [page 14] sustainability strategy 1.,E,0.3411807021770859
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,social engagement we are evolving our brands to deliver sustainable impact on environmental and social goals.,E,0.27323347302770035
bayer-sustainability-report-2023.pdf,"these actions include: // canesten™’s educational program – vagina academy – continues to challenge social taboos rooted in harmful myths and misconceptions, empowering individuals with vaginas to take ownership of their intimate health.",S,0.2628670190845038
bayer-sustainability-report-2023.pdf,bayer sustainability report 2023 14 [page 15] sustainability strategy 1.,E,0.33731915543436286
bayer-sustainability-report-2023.pdf,corporate governance 3.,G,0.3767874163666947
bayer-sustainability-report-2023.pdf,climate protection 8.,E,0.2935752567693367
bayer-sustainability-report-2023.pdf,environmental protection 9.,E,0.3267173660538172
bayer-sustainability-report-2023.pdf,health and safety 10.,S,0.34403043950963774
bayer-sustainability-report-2023.pdf,"often, they do not have affordable financing op- we aim to support a total of 100 million smallholder farmers lenges, such as climate change, water scarcity, degraded portunities and access to markets on which they can sell in lmics by 2030 by improving their access to agricultural land and biodiversity loss.",E,0.3335498866083599
bayer-sustainability-report-2023.pdf,the growing global demand for of climate change and increasingly to harvest losses.,E,0.40336819290929976
bayer-sustainability-report-2023.pdf,we work toward achieving sustainable agriculture that ad- typical challenges smallholder farmers are facing dresses the biggest challenges by means of innovation – ag- target 2030: riculture that meets the needs of a growing world population support 100 million smallholder while conserving natural resources ( sdg 2); agriculture limitedaccess to farmers in lmics lackof access to knowledge that emits fewer greenhouse gases and instead contributes new technologies to capturing co ; and agriculture that protects biodiversity 2 and helps farmers worldwide to deal with the effects of cli- // base year 2019: 42 million mate change and become more resilient.,E,0.4377811844739467
bayer-sustainability-report-2023.pdf,"due to the divestment of the environmental science the 550 million or so smallholder farmers worldwide play a professional business in october 2022, the number of small- central role in improving the quality of life in lmics and thus climate holder farmers no longer contains the respective vector con- implementing our mission “health for all, hunger for none.” difficultaccess change trol reach from 2023 onwards (2022: three million).",E,0.3239867087939027
bayer-sustainability-report-2023.pdf,smallholder farmers compared to 2022.,E,0.281147658543773
bayer-sustainability-report-2023.pdf,access to high-quality crops and practical knowledge about more productive and environmentally friendly cultivation bayer sustainability report 2023 15,E,0.293430804912868
2023_Volkswagen_Group_Sustainability_Report.pdf,[page 1] s u s ta i n a b i l i t y r e p o r t 2023 [page 2] contents focus topics 1 decarbonization 48 decarbonization 69 eu taxonomy 6 foreword 2 circular economy 9 about this report 83 circular economy 12 sustainability in the group’s dna 3 p eople in the transformation 13 corporate governance 90 people in the transformation 17 new auto group strategy 22 esg performance management 4 and materiality analysis diversity 25 sustainability management 104 diversity 27 sustainability impact of new mobility options 5 integrity and compliance 30 stakeholder management 109 integrity and compliance 33 environmental compliance management 6 42 risk management s upply chain and human rights 45 corporate citizenship 117 supply chain and human rights 131 appendix navigation 132 i ndependent auditor’s limited assurance report references to chapters in the sustainability report 135 contact information references to websites 2 [page 3] volkswagen group sustainability communication sustainability report annual report 2023 2023 information accompanying information on the group the reporting website esg kpis policies indicators along our focus topics are clearly voluntary commitments and principles presented in excel.,E,0.37520196252507676
2023_Volkswagen_Group_Sustainability_Report.pdf,"that apply across the group gri index esg controversies gri content index (with reference) factual information on current and ongoing controversies sasb index automobiles index reports on special issues international initiatives responsible raw materials report un sustainable development goals progress on transparency and risk mitigation activities and projects that help achieve the in the raw material supply chain (annual) sustainability goals (annual) association climate review report un global compact overview of climate policy positions implementation of the ten principles of the un global compact (annual) green finance report implementation of sustainable financing cdp score report – climate change strategies (annual) assessment of climate-related risks, goals and measures further esg topics information on further topics of importance for cdp score report – water security sustainability and esg assessment of water resources [page 4] sustainability and esg are part of the group strategy core progressive sport luxury trucks architecture software battery, charging & energy volkswagen group mobility 06 | esg, decarbonization and integrity people in the decarbonization circular economy transformation sustainability in the group’s dna integrity and supply chain and diversity compliance human rights eessgg ppeerrffoorrmmaannccee the aim is to improve performance in the capital market’s esg ratings and rankings so as to increase the ability to invest and optimize the cost of capital.",E,0.3716089943274516
2023_Volkswagen_Group_Sustainability_Report.pdf,this sustainability report including nonfinancial report is structured in accordance with these.,E,0.3301558789289536
2023_Volkswagen_Group_Sustainability_Report.pdf,"in addition, the sustainability in the group’s dna chapter provides a definition of sustainability for the group and an insight into topics such as risk management, environmental management, stakeholder management and corporate citizenship.",E,0.3669118579533243
2023_Volkswagen_Group_Sustainability_Report.pdf,"[page 5] highlights 20231 decarbonization circular economy access to more than 600,000 charging points 850,000 metric tons of co₂ in europe have been saved in net terms since 2017 through the aluminum closed loop.",E,0.3339823779104176
2023_Volkswagen_Group_Sustainability_Report.pdf,"by 2030, the whole dealer network’s carbon footprint is to be decreased by in 2023, we processed at least 30%.",E,0.3418701287665588
2023_Volkswagen_Group_Sustainability_Report.pdf,people in the transformation diversity 14.3 million 94% training hours in the of managers have taken part in the volkswagen group diversity wins@volkswagen program.,S,0.4322492475955522
2023_Volkswagen_Group_Sustainability_Report.pdf,72 locations proportion of women are certified in accordance in management worldwide and with iso 45001.,S,0.2527355251169086
2023_Volkswagen_Group_Sustainability_Report.pdf,"integrity and supply chain and compliance human rights in 2023, more than 7,791 4,100 business partners direct suppliers worldwide were audited.",G,0.38930916087494116
2023_Volkswagen_Group_Sustainability_Report.pdf,were trained on sustainability.,E,0.42505338298810547
2023_Volkswagen_Group_Sustainability_Report.pdf,"[page 6] table of contents the group’s dna | decarbonization | circular economy | people in the transformation | diversity | integrity and compliance | supply chain and human rights foreword gri 2-22 oliver blume, daniela cavallo, chairman of the board of management of volkswagen ag chairwoman of the general and group works council of volkswagen ag dear stakeholders and colleagues, sustainability strategy: clear goals, clear responsibility sustainability is one of our top priorities.",E,0.3625307675551023
2023_Volkswagen_Group_Sustainability_Report.pdf,we in the volkswagen group remain true we set ourselves clear goals and plans for sustainability – to this principle.,E,0.30856001346249706
2023_Volkswagen_Group_Sustainability_Report.pdf,which are binding with clear responsibilities.,G,0.27985936375288595
2023_Volkswagen_Group_Sustainability_Report.pdf,"we think of sustainability holistically – in terms of nature, people, society and value-adding entrepreneurship.",E,0.4053522344350408
2023_Volkswagen_Group_Sustainability_Report.pdf,6 [page 7] table of contents the group’s dna | decarbonization | circular economy | people in the transformation | diversity | integrity and compliance | supply chain and human rights gri 2-22 a key lever for reducing emissions is production: our aim is has long been more than a question of salary.,E,0.34588729382063554
2023_Volkswagen_Group_Sustainability_Report.pdf,"talented indi- to reduce production-related co₂ emissions from passenger viduals also assess potential employers on factors such as cars and light commercial vehicles by 50.4% by 2030 compared flexibility, work-life balance, diversity, social benefits and with the base year 2018.",S,0.2951146957307337
2023_Volkswagen_Group_Sustainability_Report.pdf,"sbti has “transform to tech” group people strategy, which the group confirmed that the aim of reducing co₂ emissions by 30% in board of management adopted in 2021, plays a key role.",S,0.26823860380051745
2023_Volkswagen_Group_Sustainability_Report.pdf,"when it comes to training, the volkswagen group’s focus is on training colleagues on future technologies.",S,0.2859073448843131
2023_Volkswagen_Group_Sustainability_Report.pdf,this includes the volkswagen group is aiming to reduce the average co₂ closely supporting them in the transformation process.,E,0.2888001200648986
2023_Volkswagen_Group_Sustainability_Report.pdf,"for emissions per vehicle (passenger cars and light commercial example, volkswagen specifically added courses on e-mo- vehicles) over the entire life cycle by 30% by 2030 compared bility to its professional training program with the aid of the with 2018.",E,0.25757774594563665
2023_Volkswagen_Group_Sustainability_Report.pdf,volkswagen group academy.,S,0.28822335116372777
2023_Volkswagen_Group_Sustainability_Report.pdf,newly designed and innovative programs from our health department look after our em- ramping up electric mobility and expanding renewable ener- ployees’ psychological safety during the transformation.,S,0.2693223354507399
2023_Volkswagen_Group_Sustainability_Report.pdf,new wind farms and solar parks are to be constructed people an outlook for the future and provide a clear direc- in several regions of europe by 2025.,E,0.26328200075524216
2023_Volkswagen_Group_Sustainability_Report.pdf,"particularly in times of skills shortages, employer at- focuses include protecting human rights and minimizing tractiveness is vital for companies’ future viability.",S,0.4468598063291869
2023_Volkswagen_Group_Sustainability_Report.pdf,we are managing and monitoring these changes allows the identification of current developments and chal- in a sustainable and socially responsible manner in the inter- lenges in the regions of the world and enables joint solutions ests of our colleagues.,E,0.3073506054188914
2023_Volkswagen_Group_Sustainability_Report.pdf,7 [page 8] table of contents the group’s dna | decarbonization | circular economy | people in the transformation | diversity | integrity and compliance | supply chain and human rights gri 2-22 technology: the true key to sustainability the volkswagen group stands for tradition and for strong the volkswagen group has been a technology company for brands.,E,0.30300939052798426
2023_Volkswagen_Group_Sustainability_Report.pdf,"today, we are undergoing automotive history’s ability because we believe that technology is the key to prog- greatest transformation: we want to enable sustainable mo- ress in the sustainability strategy.",E,0.3142694827751775
2023_Volkswagen_Group_Sustainability_Report.pdf,sustainability is deeply rooted in the we are one of the few companies in the world that is taking volkswagen group’s identity.,E,0.3714748021225742
2023_Volkswagen_Group_Sustainability_Report.pdf,8 [page 9] table of contents the group’s dna | decarbonization | circular economy | people in the transformation | diversity | integrity and compliance | supply chain and human rights about this report german commercial code (handelsgesetzbuch – hgb) sec- report structure tions 289b para.,S,0.25353522594461503
2023_Volkswagen_Group_Sustainability_Report.pdf,"the nonfinancial report is drawn up in accordance with hgb section 315c, in con- this 2023 group sustainability report is based on interna- junction with sections 289c through 289e.",E,0.3508792516060604
2023_Volkswagen_Group_Sustainability_Report.pdf,we are and stakeholder expectations.,G,0.28826811880848785
2023_Volkswagen_Group_Sustainability_Report.pdf,the report is supplemented again reporting on our climate protection activities in line by a detailed description of the sustainability activities of our with the requirements of the task force on climate-related brands and regions and of the volkswagen group’s corpo- financial disclosures (tcfd).,E,0.40445091710480197
2023_Volkswagen_Group_Sustainability_Report.pdf,in this sustainability corporate website and is not part of this report.,E,0.3585798140754717
2023_Volkswagen_Group_Sustainability_Report.pdf,"esg-performance & reporting the gri content index has been separated from the 2023 sustainability report and can be found as a separate document for reporting year 2023, volkswagen ag is issuing a non- in the group portal: financial statement at company level and a nonfinancial group declaration, which are being published together as a com- www.volkswagen-group.com > reporting bined separate nonfinancial report within the meaning of volkswagen group sustainability communication 2023 sustainability website additional report communiciation including www.volkswagen-group.com www.volkswagen-group.com > esg-performance & reporting > press releases www.volkswagen-group.com 2023 nonfinancial > sustainability statement 9 [page 10] table of contents the group’s dna | decarbonization | circular economy | people in the transformation | diversity | integrity and compliance | supply chain and human rights gri 2-2, 2-4, 2-5 as a member of the united nations global compact, we also the kpis presented in this report build on the indicators continuously report how we are putting the ten principles presented in previous years.",E,0.3023384390631939
2023_Volkswagen_Group_Sustainability_Report.pdf,our current progress report can be collection or to measurement methods for our sustainability found on the un global compact’s website: performance are explicitly disclosed by the respective kpis.,E,0.3802679916074382
2023_Volkswagen_Group_Sustainability_Report.pdf,"kg wirtschaftsprüfungsgesellschaft con- ducted a voluntary, limited assurance engagement in accor- references to disclosures outside the nonfinancial report dance with isae 3000 (revised) on the combined separate are supplementary information and do not form part of this nonfinancial report prepared in accordance with hgb sections report.",G,0.3033090826816152
2023_Volkswagen_Group_Sustainability_Report.pdf,3 to verify that its disclosures financial report: comply with the relevant statutory requirements.,G,0.3513177839174062
2023_Volkswagen_Group_Sustainability_Report.pdf,further in- formation on the engagement can be found in the indepen- • volkswagen group sustainability communication (pp.,E,0.2777103182876583
2023_Volkswagen_Group_Sustainability_Report.pdf,• the german corporate governance code – a blueprint for successful corporate governance (p.,G,0.3653669571421812
2023_Volkswagen_Group_Sustainability_Report.pdf,24) no material special items in connection with the diesel issue were recognized in fiscal year 2023.,E,0.2767806215367921
2023_Volkswagen_Group_Sustainability_Report.pdf,"the management approaches described in estimation risks given the complexity of the individual relevant this report (e.g., the environmental compliance management factors, the ongoing coordination with the authorities, and system) apply to all the volkswagen group’s controlled the fact that the fact-finding efforts have not yet been con- companies.",G,0.2580786046785211
2023_Volkswagen_Group_Sustainability_Report.pdf,"with our non-controlled companies – i.e., com- cluded.",G,0.27407324286710105
2023_Volkswagen_Group_Sustainability_Report.pdf,"should these legal or estimation risks materialize, panies that are not controlled by a company of the this could result in further substantial financial charges.",G,0.28607711167338024
2023_Volkswagen_Group_Sustainability_Report.pdf,"ventures are included in the information on the volkswagen group in the kpis and the associated targets on the topics of the remaining provisions relate to a wide range of identifi- reduction of the environmental impact of production (uep), able individual risks, price risks and contingent liabilities, the decarbonization index (dci), the opinion survey, the di- which are factored in in the amount of their probable occur- versity index, training hours per employee, accident indices rence.",E,0.25578705975387483
2023_Volkswagen_Group_Sustainability_Report.pdf,"advantage has been taken of whenever this report uses the term sustainability report, synergies between individual brands of the volkswagen this expression includes the nonfinancial report each time it group by establishing emission pools where possible.",E,0.3400208553264291
2023_Volkswagen_Group_Sustainability_Report.pdf,"in addi- tion to information about the group’s sustainability activities by referencing this combined separate nonfinancial report, in the 2023 fiscal year (january 1 to december 31, 2023), all group companies that are required by national legislation this 2023 nonfinancial report also contains selected infor- to disclose nonfinancial and diversity-related information mation from the 2024 fiscal year.",E,0.28526365728462155
2023_Volkswagen_Group_Sustainability_Report.pdf,the group terminology relating to climate protection sustainability report is published in the first quarter of 2024 and is also available in the original german.,E,0.3357966240862767
